Downcast,Hour,minute,second,s/1000,Count,App_in_hse
24,0,58,35,525,1,0
24,0,58,36,45,0,0
24,0,58,36,507,0,0
24,0,58,36,737,1,0
24,0,58,37,314,0,0
24,0,58,37,372,1,0
24,0,58,38,353,0,0
24,0,58,38,411,0,0
24,0,58,38,526,1,0
24,0,58,38,584,0,0
24,0,58,38,815,1,0
24,0,58,39,161,1,0
24,0,58,39,450,1,0
24,0,58,42,566,0,0
24,0,58,44,990,1,0
24,0,58,30,562,0,1
24,0,58,38,584,0,1
24,0,58,47,645,0,0
24,0,58,47,703,0,0
24,0,58,47,934,0,0
24,0,58,48,915,0,0
24,0,58,48,492,0,0
24,0,58,51,455,0,0
24,0,58,55,552,0,0
24,0,58,56,995,0,0
24,0,59,0,285,0,0
24,0,59,0,746,0,0
24,0,59,0,862,0,0
24,0,59,1,612,0,0
24,0,59,2,305,0,0
24,0,59,2,766,0,0
24,0,58,46,780,0,1
24,0,58,49,88,0,1
24,0,58,51,397,0,2
24,0,58,52,551,0,1
24,0,59,5,999,0,0
24,0,59,7,788,0,0
24,0,59,9,0,0,0
24,0,59,9,635,0,0
24,0,59,10,443,0,0
24,0,59,14,425,0,0
24,0,59,19,100,0,0
24,0,59,19,330,0,0
24,0,59,22,101,0,0
24,0,59,22,793,0,0
24,0,59,25,102,0,0
24,0,59,25,737,0,0
24,0,59,27,411,0,0
24,0,59,30,700,0,0
24,0,59,36,818,0,0
24,0,59,37,799,0,0
24,0,59,39,761,0,0
24,0,59,41,204,0,0
24,0,59,41,781,0,0
24,0,59,42,878,0,0
24,0,59,43,397,0,0
24,0,59,46,168,0,0
24,0,59,48,361,0,0
24,0,59,49,226,0,0
24,0,59,50,554,0,0
24,0,59,52,285,0,0
24,0,59,54,305,0,0
24,0,59,57,249,0,0
24,0,59,58,692,0,0
24,1,0,1,809,0,0
24,1,0,2,40,1,0
24,1,0,5,733,0,0
24,1,0,6,253,0,0
24,1,0,8,42,0,0
24,1,0,10,178,0,0
24,1,0,10,639,0,0
24,1,0,12,255,0,0
24,1,0,13,63,0,0
24,1,0,18,84,0,0
24,1,0,21,605,0,0
24,1,0,22,528,0,0
24,1,0,22,644,0,0
24,1,0,24,375,0,0
24,1,0,26,338,0,0
24,1,0,26,395,0,0
24,1,0,26,568,0,0
24,1,0,28,588,0,0
24,1,0,29,859,0,0
24,1,0,38,54,0,0
24,1,0,42,555,0,0
24,1,0,43,767,0,0
24,1,0,44,56,0,0
24,1,0,47,865,0,0
24,1,0,54,733,0,0
24,1,0,57,734,0,0
24,1,0,57,965,0,0
24,1,1,7,834,0,0
24,1,1,8,296,0,0
24,1,1,16,607,0,0
24,1,1,18,742,0,0
24,1,1,19,435,0,0
24,1,1,24,168,0,0
24,1,1,25,495,0,0
24,1,1,25,784,0,0
24,1,1,26,476,0,0
24,1,1,28,958,0,0
24,1,1,30,228,0,0
24,1,1,33,229,0,0
24,1,1,34,845,0,0
24,1,1,38,192,0,0
24,1,1,38,538,0,0
24,1,1,44,541,0,0
24,1,1,51,466,0,0
24,1,1,52,794,0,0
24,1,1,55,45,0,0
24,1,1,55,910,0,0
24,1,1,56,372,0,0
24,1,1,57,296,0,0
24,1,1,59,85,0,0
24,1,2,0,354,0,0
24,1,2,5,549,0,0
24,1,2,5,779,0,0
24,1,2,6,645,0,0
24,1,2,8,146,0,0
24,1,2,8,377,0,0
24,1,2,10,801,0,0
24,1,2,11,609,0,0
24,1,2,15,418,0,0
24,1,2,15,706,0,0
24,1,2,16,226,0,0
24,1,2,18,73,0,0
24,1,2,21,362,0,0
24,1,2,23,151,0,0
24,1,2,26,614,0,0
24,1,2,27,191,0,0
24,1,2,27,999,0,0
24,1,2,28,692,0,0
24,1,2,29,558,0,0
24,1,2,33,309,0,0
24,1,2,35,618,0,0
24,1,2,37,522,0,0
24,1,2,37,753,0,0
24,1,2,38,215,0,0
24,1,2,40,177,0,0
24,1,2,40,639,0,0
24,1,2,42,659,0,0
24,1,2,42,774,0,0
24,1,2,45,949,0,0
24,1,2,47,161,0,0
24,1,2,47,969,0,0
24,1,2,49,296,0,0
24,1,2,50,739,0,0
24,1,2,55,298,0,0
24,1,3,8,688,0,0
24,1,3,9,900,0,0
24,1,3,10,708,0,0
24,1,3,10,997,0,0
24,1,3,11,920,0,0
24,1,3,13,248,0,0
24,1,3,15,383,0,0
24,1,3,23,522,0,0
24,1,3,23,579,0,0
24,1,3,23,694,0,0
24,1,3,23,867,0,0
24,1,3,34,141,0,0
24,1,3,34,891,0,0
24,1,3,36,853,0,0
24,1,3,39,624,0,0
24,1,3,47,473,0,0
24,1,3,51,109,0,0
24,1,3,51,552,0,0
24,1,3,54,283,0,0
24,1,3,54,572,0,0
24,1,4,2,652,0,0
24,1,4,2,710,0,0
24,1,4,7,327,0,0
24,1,4,10,97,0,0
24,1,4,11,309,0,0
24,1,4,15,407,0,0
24,1,4,16,42,0,0
24,1,4,17,481,0,0
24,1,4,18,235,0,0
24,1,4,18,523,0,0
24,1,4,28,219,0,0
24,1,4,28,681,0,0
24,1,4,32,144,0,0
24,1,4,32,432,0,0
26,1,27,8,264,0,0
26,1,27,8,321,0,0
26,1,27,8,552,0,0
26,1,27,9,72,0,0
26,1,27,9,129,0,0
26,1,27,9,418,0,0
26,1,27,9,764,0,0
26,1,27,9,822,0,0
26,1,27,9,995,0,0
26,1,27,10,53,0,0
26,1,27,10,168,0,0
26,1,27,10,284,0,0
26,1,27,10,399,0,0
26,1,27,10,514,0,0
26,1,27,10,572,0,0
26,1,27,10,803,0,0
26,1,27,11,34,0,0
26,1,27,11,92,0,0
26,1,27,11,207,0,0
26,1,27,11,265,0,0
26,1,27,11,784,0,0
26,1,27,11,842,0,0
26,1,27,12,188,0,0
26,1,27,12,650,0,0
26,1,27,12,708,0,0
26,1,27,12,823,0,0
26,1,27,12,938,0,0
26,1,27,13,169,0,0
26,1,27,13,573,0,0
26,1,27,13,862,0,0
26,1,27,14,150,0,0
26,1,27,14,208,0,0
26,1,27,14,728,0,0
26,1,27,15,16,0,0
26,1,27,15,536,0,0
26,1,27,15,593,0,0
26,1,27,15,766,0,0
26,1,27,15,824,0,0
26,1,27,15,997,0,0
26,1,27,16,113,0,0
26,1,27,16,228,0,0
26,1,27,16,459,0,0
26,1,27,17,36,0,0
26,1,27,17,94,0,0
26,1,27,17,209,0,0
26,1,27,17,267,0,0
26,1,27,17,382,0,0
26,1,27,17,555,0,0
26,1,27,17,729,0,0
26,1,27,18,17,0,0
26,1,27,18,133,0,0
26,1,27,18,190,0,0
26,1,27,18,248,0,0
26,1,27,18,363,0,0
26,1,27,18,537,0,0
26,1,27,18,652,0,0
26,1,27,18,998,0,0
26,1,27,19,287,0,0
26,1,27,19,345,0,0
26,1,27,19,460,0,0
26,1,27,19,575,0,0
26,1,27,19,691,0,0
26,1,27,20,95,0,0
26,1,27,20,268,0,0
26,1,27,20,499,0,0
26,1,27,20,614,0,0
26,1,27,20,903,0,0
26,1,27,20,961,0,0
26,1,27,21,249,0,0
26,1,27,21,365,0,0
26,1,27,21,422,0,0
26,1,27,21,595,0,0
26,1,27,21,999,0,0
26,1,27,22,173,0,0
26,1,27,22,230,0,0
26,1,27,22,346,0,0
26,1,27,22,461,0,0
26,1,27,22,891,0,0
26,1,27,23,38,0,0
26,1,27,23,211,0,0
26,1,27,23,269,0,0
26,1,27,23,327,0,0
26,1,27,23,385,0,0
26,1,27,23,500,0,0
26,1,27,23,673,0,0
26,1,27,23,846,0,0
26,1,27,23,904,0,0
26,1,27,24,77,0,0
26,1,27,24,135,0,0
26,1,27,24,597,0,0
26,1,27,24,654,0,0
26,1,27,24,770,0,0
26,1,27,24,827,0,0
26,1,27,24,943,0,0
26,1,27,25,116,0,0
26,1,27,9,245,0,1
26,1,27,12,708,0,1
26,1,27,13,862,0,1
26,1,27,15,16,0,1
26,1,27,17,325,0,1
26,1,27,18,479,0,1
26,1,27,19,633,0,2
26,1,27,21,942,0,2
26,1,27,23,96,0,3
26,1,27,24,250,0,6
26,1,27,25,347,0,4
26,1,27,25,463,0,0
26,1,27,25,693,0,0
26,1,27,26,213,0,0
26,1,27,26,270,0,0
26,1,27,26,501,0,0
26,1,27,26,617,0,0
26,1,27,26,905,0,0
26,1,27,26,963,0,0
26,1,27,27,78,0,0
26,1,27,27,136,0,0
26,1,27,27,194,0,0
26,1,27,27,367,0,0
26,1,27,27,598,0,0
26,1,27,27,713,0,0
26,1,27,28,175,0,0
26,1,27,28,406,0,0
26,1,27,28,464,0,0
26,1,27,28,694,0,0
26,1,27,28,868,0,0
26,1,27,28,925,0,0
26,1,27,29,41,0,0
26,1,27,29,156,0,0
26,1,27,29,387,0,0
26,1,27,29,560,0,0
26,1,27,29,618,0,0
26,1,27,29,733,0,0
26,1,27,29,849,0,0
26,1,27,29,906,0,0
26,1,27,29,964,0,0
26,1,27,30,22,0,0
26,1,27,30,137,0,0
26,1,27,30,195,0,0
26,1,27,30,253,0,0
26,1,27,30,310,0,0
26,1,27,30,368,0,0
26,1,27,30,426,0,0
26,1,27,30,484,0,0
26,1,27,30,541,0,0
26,1,27,30,714,0,0
26,1,27,30,772,0,0
26,1,27,30,888,0,0
26,1,27,30,945,0,0
26,1,27,31,3,0,0
26,1,27,31,118,0,0
26,1,27,31,176,0,0
26,1,27,31,234,0,0
26,1,27,31,465,0,0
26,1,27,31,522,0,0
26,1,27,31,580,0,0
26,1,27,31,696,0,0
26,1,27,31,869,0,0
26,1,27,32,100,0,0
26,1,27,32,446,0,0
26,1,27,32,561,0,0
26,1,27,32,734,0,0
26,1,27,32,850,0,0
26,1,27,32,965,0,0
26,1,27,33,23,0,0
26,1,27,33,138,0,0
26,1,27,33,254,0,0
26,1,27,33,369,0,0
26,1,27,33,485,0,0
26,1,27,33,600,0,0
26,1,27,33,716,0,0
26,1,27,33,773,0,0
26,1,27,34,4,0,0
26,1,27,34,62,0,0
26,1,27,34,120,0,0
26,1,27,34,177,0,0
26,1,27,34,235,0,0
26,1,27,34,408,0,0
26,1,27,34,523,0,0
26,1,27,34,639,0,0
26,1,27,34,697,0,0
26,1,27,34,754,0,0
26,1,27,34,870,0,0
26,1,27,34,985,0,0
26,1,27,35,43,0,0
26,1,27,35,101,0,0
26,1,27,35,331,0,0
26,1,27,35,447,0,0
26,1,27,35,793,0,0
26,1,27,35,851,0,0
26,1,27,36,313,0,0
26,1,27,36,428,0,0
26,1,27,36,486,0,0
26,1,27,36,659,0,0
26,1,27,36,774,0,0
26,1,27,36,832,0,0
26,1,27,36,890,0,0
26,1,27,36,947,0,0
26,1,27,37,5,0,0
26,1,27,37,121,0,0
26,1,27,37,351,0,0
26,1,27,37,409,0,0
26,1,27,37,467,0,0
26,1,27,37,582,0,0
26,1,27,37,755,0,0
26,1,27,37,813,0,0
26,1,27,37,871,0,0
26,1,27,37,929,0,0
26,1,27,38,44,0,0
26,1,27,38,102,0,0
26,1,27,38,159,0,0
26,1,27,38,217,0,0
26,1,27,38,275,0,0
26,1,27,38,333,0,0
26,1,27,38,448,0,0
26,1,27,38,506,0,0
26,1,27,38,621,0,0
26,1,27,38,679,0,0
26,1,27,38,910,0,0
26,1,27,38,967,0,0
26,1,27,39,83,0,0
26,1,27,39,141,0,0
26,1,27,39,256,0,0
26,1,27,39,371,0,0
26,1,27,39,487,0,0
26,1,27,39,775,0,0
26,1,27,39,891,0,0
26,1,27,39,949,0,0
26,1,27,40,6,0,0
26,1,27,40,64,0,0
26,1,27,40,179,0,0
26,1,27,40,468,0,0
26,1,27,40,583,0,0
26,1,27,40,641,0,0
26,1,27,40,699,0,0
26,1,27,40,757,0,0
26,1,27,40,814,0,0
26,1,27,40,872,0,0
26,1,27,40,987,0,0
26,1,27,41,45,0,0
26,1,27,41,161,0,0
26,1,27,41,622,0,0
26,1,27,41,738,0,0
26,1,27,42,84,0,0
26,1,27,42,199,0,0
26,1,27,42,315,0,0
26,1,27,42,373,0,0
26,1,27,42,488,0,0
26,1,27,42,603,0,0
26,1,27,42,661,0,0
26,1,27,26,617,0,1
26,1,27,27,771,0,4
26,1,27,28,925,0,3
26,1,27,30,80,0,3
26,1,27,31,234,0,1
26,1,27,33,542,0,3
26,1,27,34,697,0,4
26,1,27,35,851,0,3
26,1,27,38,159,0,4
26,1,27,39,314,0,2
26,1,27,40,468,0,1
26,1,27,41,622,0,1
26,1,27,42,719,0,5
26,1,27,42,892,0,0
26,1,27,42,950,0,0
26,1,27,43,8,0,0
26,1,27,43,181,0,0
26,1,27,43,238,0,0
26,1,27,43,296,0,0
26,1,27,43,354,0,0
26,1,27,43,412,0,0
26,1,27,43,469,0,0
26,1,27,43,527,0,0
26,1,27,43,700,1,0
26,1,27,43,758,0,0
26,1,27,43,816,0,0
26,1,27,43,873,0,0
26,1,27,43,931,0,0
26,1,27,43,989,0,0
26,1,27,44,46,0,0
26,1,27,44,104,0,0
26,1,27,44,162,0,0
26,1,27,44,220,0,0
26,1,27,44,335,0,0
26,1,27,44,393,0,0
26,1,27,44,566,0,0
26,1,27,44,624,0,0
26,1,27,44,739,0,0
26,1,27,45,28,0,0
26,1,27,45,85,0,0
26,1,27,45,143,0,0
26,1,27,45,258,0,0
26,1,27,45,432,0,0
26,1,27,45,720,0,0
26,1,27,45,778,0,0
26,1,27,45,836,0,0
26,1,27,45,893,0,0
26,1,27,45,951,0,0
26,1,27,46,297,0,0
26,1,27,46,413,0,0
26,1,27,46,470,0,0
26,1,27,46,528,0,0
26,1,27,46,586,0,0
26,1,27,46,644,0,0
26,1,27,46,817,0,0
26,1,27,46,932,0,0
26,1,27,46,990,0,0
26,1,27,47,105,0,0
26,1,27,47,163,0,0
26,1,27,47,278,0,0
26,1,27,47,394,0,0
26,1,27,47,625,0,0
26,1,27,47,913,0,0
26,1,27,48,86,0,0
26,1,27,48,144,0,0
26,1,27,48,202,0,0
26,1,27,48,317,0,0
26,1,27,48,606,0,0
26,1,27,48,721,0,0
26,1,27,48,779,0,0
26,1,27,48,837,0,0
26,1,27,48,894,0,0
26,1,27,49,68,0,0
26,1,27,49,241,0,0
26,1,27,49,472,0,0
26,1,27,49,529,0,0
26,1,27,49,702,0,0
26,1,27,49,876,0,0
26,1,27,49,933,1,0
26,1,27,50,222,0,0
26,1,27,50,568,0,0
26,1,27,50,799,0,0
26,1,27,50,857,0,0
26,1,27,50,972,0,0
26,1,27,51,376,0,0
26,1,27,51,665,0,0
26,1,27,51,780,0,0
26,1,27,51,184,0,0
26,1,27,52,242,0,0
26,1,27,52,357,0,0
26,1,27,52,646,1,0
26,1,27,52,703,1,0
26,1,27,52,761,0,0
26,1,27,52,877,0,0
26,1,27,53,107,1,0
26,1,27,53,627,0,0
26,1,27,53,973,0,0
26,1,27,54,608,0,0
26,1,27,54,666,0,0
26,1,27,54,897,0,0
26,1,27,55,301,0,0
26,1,27,55,589,0,0
26,1,27,56,51,0,0
26,1,27,56,339,0,0
26,1,27,56,397,0,0
26,1,27,56,570,0,0
26,1,27,56,628,0,0
26,1,27,56,801,0,0
26,1,27,56,917,1,0
26,1,27,56,974,0,0
26,1,27,57,436,0,0
26,1,27,57,494,0,0
26,1,27,57,782,1,0
26,1,27,57,898,1,0
26,1,27,58,129,0,0
26,1,27,58,359,0,0
26,1,27,58,417,0,0
26,1,27,58,763,0,0
26,1,27,59,514,0,0
26,1,27,59,687,0,0
26,1,27,43,989,0,2
26,1,27,45,143,0,4
26,1,27,47,452,0,2
26,1,27,48,606,0,1
26,1,27,50,914,0,1
26,1,27,53,223,0,1
26,1,27,55,531,0,2
26,1,27,56,686,0,1
26,1,28,0,91,0,3
26,1,28,0,322,0,0
26,1,28,0,380,0,0
26,1,28,0,495,0,0
26,1,28,0,784,0,0
26,1,28,0,957,0,0
26,1,28,1,245,0,0
26,1,28,1,823,0,0
26,1,28,2,284,0,0
26,1,28,2,457,0,0
26,1,28,2,515,0,0
26,1,28,2,631,0,0
26,1,28,3,150,0,0
26,1,28,3,265,0,0
26,1,28,3,381,0,0
26,1,28,3,670,0,0
26,1,28,3,958,0,0
26,1,28,4,247,1,0
26,1,28,4,362,0,0
26,1,28,4,420,0,0
26,1,28,4,593,0,0
26,1,28,5,459,0,0
26,1,28,5,516,0,0
26,1,28,5,574,0,0
26,1,28,6,151,0,0
26,1,28,6,324,0,0
26,1,28,6,555,0,0
26,1,28,6,902,0,0
26,1,28,7,75,0,0
26,1,28,7,133,0,0
26,1,28,7,190,0,0
26,1,28,7,537,0,0
26,1,28,8,518,0,0
26,1,28,8,575,0,0
26,1,28,8,922,0,0
26,1,28,9,268,1,0
26,1,28,9,441,0,0
26,1,28,9,557,0,0
26,1,28,9,730,0,0
26,1,28,10,249,0,0
26,1,28,10,307,0,0
26,1,28,10,596,0,0
26,1,28,10,884,0,0
26,1,28,10,942,0,0
26,1,28,11,115,1,0
26,1,28,11,288,0,0
26,1,28,11,634,1,0
26,1,28,11,750,1,0
26,1,28,12,327,1,0
26,1,28,12,500,1,0
26,1,28,12,616,1,0
26,1,28,12,731,0,0
26,1,28,13,20,0,0
26,1,28,13,250,1,0
26,1,28,13,597,0,0
26,1,28,13,885,0,0
26,1,28,13,943,1,0
26,1,28,14,116,1,0
26,1,28,15,97,1,0
26,1,28,15,848,1,0
26,1,28,16,194,0,0
26,1,28,16,713,0,0
26,1,28,16,771,1,0
26,1,28,16,829,1,0
26,1,28,17,2,0,0
26,1,28,2,515,0,2
26,1,28,10,596,0,1
26,1,28,11,750,0,1
26,1,28,12,904,0,1
26,1,28,17,464,0,1
26,1,28,17,636,0,0
26,1,28,17,983,1,0
26,1,28,18,98,0,0
26,1,28,18,444,0,0
26,1,28,18,560,0,0
26,1,28,18,791,1,0
26,1,28,19,79,1,0
26,1,28,19,137,0,0
26,1,28,19,195,0,0
26,1,28,19,310,0,0
26,1,28,19,714,0,0
26,1,28,19,829,1,0
26,1,28,20,176,1,0
26,1,28,20,349,1,0
26,1,28,20,753,0,0
26,1,28,20,811,1,0
26,1,28,21,734,0,0
26,1,28,21,907,1,0
26,1,28,22,369,0,0
26,1,28,22,427,0,0
26,1,28,22,484,2,0
26,1,28,22,715,0,0
26,1,28,22,946,1,0
26,1,28,23,62,0,0
26,1,28,23,235,1,0
26,1,28,23,350,1,0
26,1,28,23,754,1,0
26,1,28,23,812,0,0
26,1,28,23,927,0,0
26,1,28,24,331,0,0
26,1,28,24,447,0,0
26,1,28,24,505,1,0
26,1,28,24,793,1,0
26,1,28,24,966,2,0
26,1,28,25,197,2,0
26,1,28,25,370,1,0
26,1,28,25,428,0,0
26,1,28,25,890,2,0
26,1,28,26,5,1,0
26,1,28,26,121,0,0
26,1,28,26,178,0,0
26,1,28,26,409,0,0
26,1,28,26,525,2,0
26,1,28,26,755,2,0
26,1,28,26,986,1,0
26,1,28,27,44,0,0
26,1,28,27,159,1,0
26,1,28,27,333,0,0
26,1,28,27,506,1,0
26,1,28,27,621,0,0
26,1,28,27,794,0,0
26,1,28,27,852,1,0
26,1,28,27,968,0,0
26,1,28,28,25,0,0
26,1,28,28,256,1,0
26,1,28,28,314,1,0
26,1,28,28,891,1,0
26,1,28,29,122,1,0
26,1,28,29,237,0,0
26,1,28,29,295,0,0
26,1,28,29,353,0,0
26,1,28,29,468,0,0
26,1,28,29,814,1,0
26,1,28,29,930,1,0
26,1,28,30,103,1,0
26,1,28,30,218,1,0
26,1,28,30,565,1,0
26,1,28,30,622,1,0
26,1,28,31,84,1,0
26,1,28,31,142,1,0
26,1,28,31,257,0,0
26,1,28,31,604,0,0
26,1,28,31,835,0,0
26,1,28,31,950,2,0
26,1,28,32,8,0,0
26,1,28,32,65,0,0
26,1,28,32,239,0,0
26,1,28,32,296,1,0
26,1,28,32,469,1,0
26,1,28,32,527,1,0
26,1,28,32,700,0,0
26,1,28,32,758,0,0
26,1,28,33,47,1,0
26,1,28,33,162,1,0
26,1,28,33,451,1,0
26,1,28,33,566,0,0
26,1,28,33,624,1,0
26,1,28,33,739,0,0
26,1,28,33,912,0,0
26,1,28,34,143,1,0
26,1,28,34,316,0,0
26,1,28,35,8,0,0
26,1,28,35,355,0,0
26,1,28,35,412,0,0
26,1,28,35,470,1,0
26,1,28,35,528,1,0
26,1,28,36,47,2,0
26,1,28,36,278,0,0
26,1,28,36,624,0,0
26,1,28,36,740,0,0
26,1,28,36,855,1,0
26,1,28,37,201,0,0
26,1,28,37,432,1,0
26,1,28,37,721,1,0
26,1,28,37,779,1,0
26,1,28,37,836,0,0
26,1,28,37,952,0,0
26,1,28,38,183,0,0
26,1,28,38,240,0,0
26,1,28,38,644,1,0
26,1,28,38,760,0,0
26,1,28,38,818,1,0
26,1,28,38,875,1,0
26,1,28,38,991,1,0
26,1,28,39,164,0,0
26,1,28,39,222,0,0
26,1,28,39,510,1,0
26,1,28,39,741,0,0
26,1,28,40,145,0,0
26,1,28,40,376,1,0
26,1,28,40,664,1,0
26,1,28,41,11,1,0
26,1,28,41,126,1,0
26,1,28,41,357,1,0
26,1,28,41,472,1,0
26,1,28,41,703,1,0
26,1,28,41,819,0,0
26,1,28,41,992,0,0
26,1,28,42,223,1,0
26,1,28,42,800,0,0
26,1,28,43,89,1,0
26,1,28,43,319,1,0
26,1,28,43,493,0,0
26,1,28,43,550,0,0
26,1,28,43,897,1,0
26,1,28,43,954,0,0
26,1,28,44,70,0,0
26,1,28,44,185,1,0
26,1,28,44,301,3,0
26,1,28,44,474,2,0
26,1,28,44,589,1,0
26,1,28,44,705,1,0
26,1,28,44,935,0,0
26,1,28,45,282,1,0
26,1,28,45,801,0,0
26,1,28,45,974,2,0
26,1,28,46,205,3,0
26,1,28,46,609,2,0
26,1,28,46,725,1,0
26,1,28,46,782,1,0
26,1,28,46,956,0,0
26,1,28,47,71,2,0
26,1,28,47,302,2,0
26,1,28,47,475,1,0
26,1,28,47,648,1,0
26,1,28,47,764,0,0
26,1,28,48,456,0,0
26,1,28,48,629,1,0
26,1,28,48,687,1,0
26,1,28,48,803,0,0
26,1,28,49,149,1,0
26,1,28,49,264,0,0
26,1,28,49,668,0,0
26,1,28,49,726,1,0
26,1,28,50,245,1,0
26,1,28,50,419,0,0
26,1,28,50,649,1,0
26,1,28,50,707,1,0
26,1,28,50,938,1,0
26,1,28,50,996,0,0
26,1,28,51,284,0,0
26,1,28,51,688,1,0
26,1,28,52,35,0,0
26,1,28,52,92,1,0
26,1,28,52,497,1,0
26,1,28,52,670,1,0
26,1,28,52,843,1,0
26,1,28,52,901,1,0
26,1,28,53,131,1,0
26,1,28,53,420,1,0
26,1,28,53,535,0,0
26,1,28,53,651,1,0
26,1,28,53,709,2,0
26,1,28,53,766,1,0
26,1,28,53,882,1,0
26,1,28,53,939,1,0
26,1,28,53,997,1,0
26,1,28,54,228,2,0
26,1,28,54,401,1,0
26,1,28,54,517,1,0
26,1,28,54,863,1,0
26,1,28,55,36,1,0
26,1,28,55,267,1,0
26,1,28,55,325,1,0
26,1,28,55,440,2,0
26,1,28,55,498,1,0
26,1,28,55,613,1,0
26,1,28,55,671,1,0
26,1,28,55,729,1,0
26,1,28,55,844,1,0
26,1,28,56,17,1,0
26,1,28,56,133,1,0
26,1,28,56,248,1,0
26,1,28,56,652,1,0
26,1,28,56,825,0,0
26,1,28,56,883,1,0
26,1,28,56,941,1,0
26,1,28,57,229,0,0
26,1,28,57,518,1,0
26,1,28,57,575,1,0
26,1,28,57,979,1,0
26,1,28,58,37,1,0
26,1,28,58,95,1,0
26,1,28,58,210,0,0
26,1,28,58,383,1,0
26,1,28,58,441,2,0
26,1,28,58,672,1,0
26,1,28,58,730,1,0
26,1,28,58,845,1,0
26,1,28,59,249,2,0
26,1,28,59,595,0,0
26,1,28,59,653,1,0
26,1,28,59,942,0,0
26,1,29,0,57,0,0
26,1,29,0,230,1,0
26,1,29,0,461,1,0
26,1,29,0,517,1,0
26,1,29,0,634,1,0
26,1,29,0,692,1,0
26,1,29,1,327,1,0
26,1,29,1,384,1,0
26,1,29,1,500,2,0
26,1,29,1,558,0,0
26,1,29,1,904,1,0
26,1,29,1,962,1,0
26,1,29,2,135,3,0
26,1,29,2,250,1,0
26,1,29,2,308,1,0
26,1,29,2,539,0,0
26,1,29,2,885,1,0
26,1,29,2,943,1,0
26,1,29,3,116,1,0
26,1,29,3,808,1,0
26,1,29,4,212,1,0
26,1,29,4,443,1,0
26,1,29,4,963,2,0
26,1,29,5,78,0,0
26,1,29,5,367,1,0
26,1,29,5,424,1,0
26,1,29,5,598,1,0
26,1,29,5,771,1,0
26,1,29,5,944,1,0
26,1,29,6,636,0,0
26,1,29,7,156,1,0
26,1,29,7,271,0,0
26,1,29,7,502,1,0
26,1,29,7,848,1,0
26,1,29,8,310,0,0
26,1,29,8,830,1,0
26,1,29,8,887,1,0
26,1,29,9,60,1,0
26,1,29,9,176,1,0
26,1,29,9,234,1,0
26,1,29,9,291,1,0
26,1,29,9,580,0,0
26,1,28,53,420,0,1
26,1,28,54,574,0,1
26,1,28,58,37,0,1
26,1,28,59,191,0,1
26,1,29,0,346,0,1
26,1,29,4,963,0,1
26,1,29,9,696,1,0
26,1,29,9,869,1,0
26,1,29,9,926,1,0
26,1,29,10,619,1,0
26,1,29,10,677,0,0
26,1,29,10,792,2,0
26,1,29,11,138,1,0
26,1,29,11,311,0,0
26,1,29,11,600,1,0
26,1,29,12,235,1,0
26,1,29,12,408,1,0
26,1,29,12,466,1,0
26,1,29,12,523,1,0
26,1,29,12,581,0,0
26,1,29,12,697,1,0
26,1,29,12,754,1,0
26,1,29,13,274,1,0
26,1,29,13,331,1,0
26,1,29,13,793,1,0
26,1,29,15,5,0,0
26,1,29,15,467,0,0
26,1,29,16,563,1,0
26,1,29,17,487,2,0
26,1,29,17,545,0,0
26,1,29,17,775,1,0
26,1,29,19,160,0,0
26,1,29,19,276,0,0
26,1,29,19,622,0,0
26,1,29,19,968,1,0
26,1,29,20,372,1,0
26,1,29,20,776,1,0
26,1,29,21,7,0,0
26,1,29,21,180,1,0
26,1,29,21,758,0,0
26,1,29,22,162,1,0
26,1,29,23,27,2,0
26,1,29,23,85,0,0
26,1,29,24,701,0,0
26,1,29,24,816,0,0
26,1,29,24,874,0,0
26,1,29,25,163,0,0
26,1,29,13,101,0,1
26,1,29,15,351,0,1
26,1,29,16,506,0,1
26,1,29,22,277,0,1
26,1,29,23,431,0,1
26,1,29,24,586,0,1
26,1,29,27,875,0,0
26,1,29,28,510,0,0
26,1,29,29,549,0,0
26,1,29,31,685,0,0
26,1,29,35,205,0,0
26,1,29,38,552,0,0
26,1,29,39,649,0,0
26,1,29,41,92,0,0
26,1,29,30,473,0,1
26,1,29,45,651,0,0
26,1,29,49,57,0,0
26,1,29,49,576,0,0
26,1,29,50,95,0,0
26,1,29,50,269,0,0
26,1,29,50,846,0,0
26,1,29,51,885,0,0
26,1,29,54,539,0,0
26,1,29,55,578,0,0
26,1,29,57,310,0,0
26,1,29,59,503,0,0
26,1,30,1,3,0,0
26,1,30,1,176,0,0
26,1,30,3,601,0,0
26,1,30,4,582,0,0
26,1,30,4,870,0,0
26,1,30,6,602,0,0
26,1,30,11,392,0,0
26,1,30,13,700,0,0
26,1,30,15,86,0,0
26,1,30,15,201,0,0
26,1,30,16,355,0,0
26,1,30,17,971,0,0
26,1,30,18,491,0,0
26,1,30,19,587,0,0
26,1,30,19,818,0,0
26,1,30,21,781,0,0
26,1,30,22,358,0,0
26,1,30,25,763,0,0
26,1,30,29,283,0,0
26,1,30,30,842,0,0
26,1,30,31,765,0,0
26,1,30,34,651,0,0
26,1,30,35,978,0,0
26,1,30,41,230,0,0
26,1,30,42,615,0,0
26,1,30,53,62,0,0
26,1,31,0,795,0,0
26,1,31,11,473,0,0
26,1,31,17,763,0,0
26,1,31,17,821,0,0
