Transect,Downcast,Inshore/Offshore/Front,File,hour,min,sec,s/1000,Frame,Lowest Classification,In/Out,Size,Degradation
10/16/10,25,Front,5,1,12,39,656,221,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,221,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,221,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,221,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,221,Oik-like,Out,Med,0
10/16/10,25,Front,5,1,12,39,656,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,5,1,12,39,656,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,5,1,12,39,656,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,5,1,12,39,656,261,Oik-like,Out,Tiny,0
10/16/10,25,Front,5,1,12,39,656,281,Oik-like,Unk,Med,-
10/16/10,25,Front,5,1,12,39,656,281,Oik-like,Out,Med,0
10/16/10,25,Front,5,1,12,39,656,281,Oik-like,Out,Med,0
10/16/10,25,Front,5,1,12,39,656,281,Oik-like,Out,Med,0
10/16/10,25,Front,5,1,12,39,656,281,Oik-like,Out,Med,0
10/16/10,25,Front,5,1,12,39,656,281,Oik-like,Out,Med,0
10/16/10,25,Front,5,1,12,39,656,281,Oik-like,Out,Med,0
10/16/10,25,Front,6,1,12,57,31,1,Oik-like,Out,Tiny,0
10/16/10,25,Front,6,1,12,57,31,1,Oik-like,Out,Tiny,0
10/16/10,25,Front,6,1,12,57,31,21,Kow,In,Sm,-
10/16/10,25,Front,6,1,12,57,31,21,Unk,In,Sm,-
10/16/10,25,Front,6,1,12,57,31,21,Unk,In,Sm,-
10/16/10,25,Front,6,1,12,57,31,21,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,21,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,41,Oik-like,Out,Med,0
10/16/10,25,Front,6,1,12,57,31,41,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,41,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,41,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,61,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,61,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,61,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,61,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,61,Oik-like,Out,Tiny,0
10/16/10,25,Front,6,1,12,57,31,81,Unk,In,Med,3
10/16/10,25,Front,6,1,12,57,31,81,Oik-like,Out,Med,0
10/16/10,25,Front,6,1,12,57,31,81,Oik-like,Out,Med,0
10/16/10,25,Front,6,1,12,57,31,81,Oik-like,Out,Med,0
10/16/10,25,Front,6,1,12,57,31,81,Unk,In,Sm,1
10/16/10,25,Front,6,1,12,57,31,81,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,81,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,81,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,101,Oik-like,In,Sm,-
10/16/10,25,Front,6,1,12,57,31,101,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,101,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,101,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,121,Oik-like,Out,Tiny,0
10/16/10,25,Front,6,1,12,57,31,121,Oik-like,Out,Tiny,0
10/16/10,25,Front,6,1,12,57,31,141,Oik-like,Out,Tiny,0
10/16/10,25,Front,6,1,12,57,31,141,Oik-like,Out,Tiny,0
10/16/10,25,Front,6,1,12,57,31,141,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,161,Oik-like,In,Sm,3
10/16/10,25,Front,6,1,12,57,31,181,Oik-like,Out,Med,0
10/16/10,25,Front,6,1,12,57,31,181,Oik-like,Out,Med,0
10/16/10,25,Front,6,1,12,57,31,181,Oik-like,Out,Med,0
10/16/10,25,Front,6,1,12,57,31,181,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,181,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,181,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,181,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,181,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,181,Oik-like,In,Sm,-
10/16/10,25,Front,6,1,12,57,31,201,Oik-like,Out,Tiny,0
10/16/10,25,Front,6,1,12,57,31,201,Oik-like,Out,Tiny,0
10/16/10,25,Front,6,1,12,57,31,241,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,241,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,241,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,241,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,261,Oik-like,Out,Tiny,0
10/16/10,25,Front,6,1,12,57,31,261,Oik-like,Out,Tiny,0
10/16/10,25,Front,6,1,12,57,31,281,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,281,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,281,Oik-like,Out,Sm,0
10/16/10,25,Front,6,1,12,57,31,281,Oik-like,In,Sm,-
10/16/10,25,Front,7,1,13,14,406,1,Unk,In,Sm,-
10/16/10,25,Front,7,1,13,14,406,1,Unk,In,Sm,-
10/16/10,25,Front,7,1,13,14,406,1,Oik-like,Out,Med,0
10/16/10,25,Front,7,1,13,14,406,1,Oik-like,Out,Sm,0
10/16/10,25,Front,7,1,13,14,406,1,Oik-like,Out,Sm,0
10/16/10,25,Front,7,1,13,14,406,21,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,21,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,21,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,41,Oik-like,Out,Sm,0
10/16/10,25,Front,7,1,13,14,406,41,Oik-like,Out,Sm,0
10/16/10,25,Front,7,1,13,14,406,41,Oik-like,Out,Sm,0
10/16/10,25,Front,7,1,13,14,406,41,Oik-like,Out,Sm,0
10/16/10,25,Front,7,1,13,14,406,61,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,61,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,61,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,81,Oik-like,Out,Sm,0
10/16/10,25,Front,7,1,13,14,406,81,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,81,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,101,Oik-like,Out,Sm,0
10/16/10,25,Front,7,1,13,14,406,101,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,121,Oik-like,Out,Sm,0
10/16/10,25,Front,7,1,13,14,406,121,Oik-like,Out,Sm,0
10/16/10,25,Front,7,1,13,14,406,161,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,161,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,181,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,181,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,181,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,201,Oik-like,Out,Tiny,0
10/16/10,25,Front,7,1,13,14,406,261,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,21,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,21,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,21,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,61,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,61,Oik-like,Out,Tiny,0
10/16/10,25,Front,8,1,13,31,765,61,Oik-like,Out,Tiny,0
10/16/10,25,Front,8,1,13,31,765,81,Oik-like,Unk,Sm,-
10/16/10,25,Front,8,1,13,31,765,81,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,101,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,101,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,141,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,141,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,141,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,201,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,201,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,221,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,221,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,221,Oik-like,Unk,Sm,-
10/16/10,25,Front,8,1,13,31,765,241,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,261,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,261,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,261,Oik-like,Out,Sm,0
10/16/10,25,Front,8,1,13,31,765,261,Oik-like,In,Sm,-
10/16/10,25,Front,9,1,13,49,140,21,Oik-like,In,Sm,-
10/16/10,25,Front,9,1,13,49,140,21,Oik-like,Out,Sm,0
10/16/10,25,Front,9,1,13,49,140,21,Oik-like,Out,Sm,0
10/16/10,25,Front,9,1,13,49,140,41,Oik-like,Out,Tiny,0
10/16/10,25,Front,9,1,13,49,140,41,Oik-like,Out,Tiny,0
10/16/10,25,Front,9,1,13,49,140,41,Oik-like,Out,Tiny,0
10/16/10,25,Front,9,1,13,49,140,101,Oik-like,Out,Sm,0
10/16/10,25,Front,9,1,13,49,140,101,Oik-like,Out,Sm,0
10/16/10,25,Front,9,1,13,49,140,101,Oik-like,Out,Tiny,0
10/16/10,25,Front,9,1,13,49,140,161,Oik-like,Out,Tiny,0
10/16/10,25,Front,9,1,13,49,140,161,Oik-like,Out,Tiny,0
10/16/10,25,Front,9,1,13,49,140,161,Oik-like,Out,Tiny,0
10/16/10,25,Front,9,1,13,49,140,181,Unk,Unk,Med,-
10/16/10,25,Front,9,1,13,49,140,201,Oik-like,Out,Med,0
10/16/10,25,Front,9,1,13,49,140,221,Oik-like,Out,Sm,0
10/16/10,25,Front,9,1,13,49,140,241,Oik-n,Out,Lg,0
10/16/10,25,Front,10,1,14,6,671,41,Oik-like,Out,Sm,0
10/16/10,25,Front,10,1,14,6,671,61,Oik-like,Out,Sm,0
10/16/10,25,Front,10,1,14,6,671,61,Oik-like,Out,Sm,0
10/16/10,25,Front,10,1,14,6,671,121,Oik-like,Out,Sm,0
10/16/10,25,Front,10,1,14,6,671,121,Oik-like,Out,Tiny,0
10/16/10,25,Front,10,1,14,6,671,121,Oik-like,Out,Tiny,0
10/16/10,25,Front,10,1,14,6,671,161,Oik-like,Out,Sm,0
10/16/10,25,Front,10,1,14,6,671,161,Oik-like,Out,Sm,0
10/16/10,25,Front,10,1,14,6,671,181,Oik-n,In,Sm,3
10/16/10,25,Front,10,1,14,6,671,241,Oik-like,Out,Sm,0
10/16/10,25,Front,10,1,14,6,671,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,10,1,14,6,671,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,10,1,14,6,671,281,Oik-like,Out,Sm,0
10/16/10,25,Front,11,1,14,24,78,1,Oik-like,Out,Med,0
10/16/10,25,Front,11,1,14,24,78,1,Oik-like,Out,Sm,0
10/16/10,25,Front,11,1,14,24,78,61,Oik-like,Out,Sm,0
10/16/10,25,Front,11,1,14,24,78,61,Oik-like,Out,Sm,0
10/16/10,25,Front,11,1,14,24,78,101,Unk,In,Tiny,1
10/16/10,25,Front,11,1,14,24,78,101,Oik-like,Out,Tiny,0
10/16/10,25,Front,11,1,14,24,78,101,Oik-like,Out,Tiny,0
10/16/10,25,Front,11,1,14,24,78,101,Oik-like,Out,Sm,0
10/16/10,25,Front,11,1,14,24,78,141,Oik-like,Out,Tiny,0
10/16/10,25,Front,11,1,14,24,78,141,Oik-like,Out,Tiny,0
10/16/10,25,Front,11,1,14,24,78,161,Oik-like,Out,Tiny,0
10/16/10,25,Front,11,1,14,24,78,181,Oik-like,Out,Med,0
10/16/10,25,Front,11,1,14,24,78,181,Oik-like,Out,Med,0
10/16/10,25,Front,11,1,14,24,78,181,Oik-like,Out,Tiny,0
10/16/10,25,Front,11,1,14,24,78,181,Oik-like,Out,Tiny,0
10/16/10,25,Front,11,1,14,24,78,181,Oik-like,Out,Tiny,0
10/16/10,25,Front,11,1,14,24,78,201,Oik-like,Out,Med,0
10/16/10,25,Front,11,1,14,24,78,201,Oik-like,Out,Med,0
10/16/10,25,Front,11,1,14,24,78,201,Oik-like,Out,Sm,0
10/16/10,25,Front,11,1,14,24,78,201,Oik-like,Out,Sm,0
10/16/10,25,Front,11,1,14,24,78,221,Oik-like,Out,Sm,0
10/16/10,25,Front,11,1,14,24,78,221,Oik-like,Out,Sm,0
10/16/10,25,Front,11,1,14,24,78,221,Oik-like,Out,Sm,0
10/16/10,25,Front,11,1,14,24,78,241,Oik-like,Out,Sm,0
10/16/10,25,Front,11,1,14,24,78,261,Oik-like,Out,Sm,0
10/16/10,25,Front,11,1,14,24,78,281,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,21,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,21,Oik-like,In,Sm,-
10/16/10,25,Front,12,1,14,41,265,61,Oik-like,In,Sm,-
10/16/10,25,Front,12,1,14,41,265,61,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,81,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,141,Unk,In,Sm,-
10/16/10,25,Front,12,1,14,41,265,161,Oik-like,Out,Med,0
10/16/10,25,Front,12,1,14,41,265,161,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,161,Oik-like,In,Sm,-
10/16/10,25,Front,12,1,14,41,265,181,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,181,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,181,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,181,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,181,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,201,Oik-like,Out,Tiny,0
10/16/10,25,Front,12,1,14,41,265,201,Oik-like,Out,Tiny,0
10/16/10,25,Front,12,1,14,41,265,201,Oik-like,Out,Tiny,0
10/16/10,25,Front,12,1,14,41,265,201,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,201,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,221,Oik-like,In,Tiny,-
10/16/10,25,Front,12,1,14,41,265,221,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,221,Oik-like,In,Sm,-
10/16/10,25,Front,12,1,14,41,265,221,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,241,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,241,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,241,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,241,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,241,Oik-like,Out,Sm,0
10/16/10,25,Front,12,1,14,41,265,261,Oik-like,In,Med,2
10/16/10,25,Front,12,1,14,41,265,261,Oik-like,Out,Med,0
10/16/10,25,Front,12,1,14,41,265,281,Oik-like,In,Sm,-
10/16/10,25,Front,12,1,14,41,265,281,Oik-like,In,Sm,-
10/16/10,25,Front,12,1,14,41,265,281,Oik-like,In,Tiny,-
10/16/10,25,Front,12,1,14,41,265,281,Oik-like,Out,Sm,0
10/16/10,25,Front,13,1,14,58,687,1,Oik-like,Out,Sm,0
10/16/10,25,Front,13,1,14,58,687,1,Oik-like,Out,Sm,0
10/16/10,25,Front,13,1,14,58,687,21,Oik-like,In,Tiny,-
10/16/10,25,Front,13,1,14,58,687,41,Oik-like,Out,Sm,0
10/16/10,25,Front,13,1,14,58,687,41,Oik-like,Out,Sm,0
10/16/10,25,Front,13,1,14,58,687,61,Oik-like,In,Tiny,-
10/16/10,25,Front,13,1,14,58,687,61,Oik-like,Out,Tiny,0
10/16/10,25,Front,13,1,14,58,687,61,Oik-like,Out,Sm,0
10/16/10,25,Front,13,1,14,58,687,81,Oik-like,Out,Med,0
10/16/10,25,Front,13,1,14,58,687,81,Oik-like,Out,Med,0
10/16/10,25,Front,13,1,14,58,687,81,Oik-like,Out,Sm,0
10/16/10,25,Front,13,1,14,58,687,101,Oik-like,Out,Med,0
10/16/10,25,Front,13,1,14,58,687,101,Oik-like,Out,Tiny,0
10/16/10,25,Front,13,1,14,58,687,141,Oik-like,Out,Tiny,0
10/16/10,25,Front,13,1,14,58,687,141,Oik-like,Out,Tiny,0
10/16/10,25,Front,13,1,14,58,687,201,Oik-like,Out,Sm,0
10/16/10,25,Front,13,1,14,58,687,241,Oik-n,Out,Med,0
10/16/10,25,Front,13,1,14,58,687,241,Oik-n,Out,Med,0
10/16/10,25,Front,13,1,14,58,687,261,Oik-n,Out,Med,0
10/16/10,25,Front,13,1,14,58,687,261,Oik-like,Out,Med,0
10/16/10,25,Front,13,1,14,58,687,261,Oik-like,Out,Sm,0
10/16/10,25,Front,13,1,14,58,687,261,Oik-like,Out,Sm,0
10/16/10,25,Front,13,1,14,58,687,261,Oik-like,Out,Sm,0
10/16/10,25,Front,13,1,14,58,687,281,Oik-like,Out,Med,0
10/16/10,25,Front,13,1,14,58,687,281,Oik-like,Out,Sm,0
10/16/10,25,Front,13,1,14,58,687,281,Oik-like,Out,Sm,0
10/16/10,25,Front,14,1,15,16,125,1,Fri,Out,Med,0
10/16/10,25,Front,14,1,15,16,125,1,Oik-like,Out,Sm,0
10/16/10,25,Front,14,1,15,16,125,21,Oik-like,Out,Sm,0
10/16/10,25,Front,14,1,15,16,125,21,Oik-like,Out,Sm,0
10/16/10,25,Front,14,1,15,16,125,41,Oik-like,Out,Med,0
10/16/10,25,Front,14,1,15,16,125,41,Oik-like,Out,Med,0
10/16/10,25,Front,14,1,15,16,125,41,Oik-like,Out,Sm,0
10/16/10,25,Front,14,1,15,16,125,41,Oik-like,Out,Sm,0
10/16/10,25,Front,14,1,15,16,125,61,Oik-like,Out,Lg,0
10/16/10,25,Front,14,1,15,16,125,61,Oik-like,Out,Tiny,0
10/16/10,25,Front,14,1,15,16,125,61,Oik-like,Out,Tiny,0
10/16/10,25,Front,14,1,15,16,125,61,Oik-like,Out,Tiny,0
10/16/10,25,Front,14,1,15,16,125,81,Oik-like,Out,Lg,0
10/16/10,25,Front,14,1,15,16,125,81,Oik-like,Out,Med,0
10/16/10,25,Front,14,1,15,16,125,81,Oik-like,Out,Med,0
10/16/10,25,Front,14,1,15,16,125,81,Oik-like,Out,Sm,0
10/16/10,25,Front,14,1,15,16,125,101,Oik-like,Out,Sm,0
10/16/10,25,Front,14,1,15,16,125,121,Oik-like,Out,Sm,0
10/16/10,25,Front,14,1,15,16,125,121,Oik-like,Out,Sm,0
10/16/10,25,Front,14,1,15,16,125,121,Oik-like,Unk,Sm,-
10/16/10,25,Front,14,1,15,16,125,141,Oik-like,In,Tiny,-
10/16/10,25,Front,14,1,15,16,125,141,Oik-like,Out,Sm,0
10/16/10,25,Front,14,1,15,16,125,161,Oik-n,Out,Med,0
10/16/10,25,Front,14,1,15,16,125,161,Oik-like,Out,Tiny,0
10/16/10,25,Front,14,1,15,16,125,221,Unk,In,Sm,Unk
10/16/10,25,Front,14,1,15,16,125,281,Oik-like,Unk,Sm,-
10/16/10,25,Front,15,1,15,33,484,81,Oik-like,In,Sm,-
10/16/10,25,Front,15,1,15,33,484,201,Oik-like,Out,Sm,0
10/16/10,25,Front,15,1,15,33,484,201,Oik-like,Out,Tiny,0
10/16/10,25,Front,15,1,15,33,484,221,Oik-like,Unk,Tiny,-
10/16/10,25,Front,16,1,15,50,859,81,Oik-like,Out,Sm,0
10/16/10,25,Front,16,1,15,50,859,141,Oik-like,Out,Tiny,0
10/16/10,25,Front,16,1,15,50,859,141,Oik-like,Out,Tiny,0
10/16/10,25,Front,16,1,15,50,859,141,Oik-like,Out,Tiny,0
10/16/10,25,Front,16,1,15,50,859,141,Oik-like,Out,Sm,0
10/16/10,25,Front,16,1,15,50,859,181,Oik-like,Out,Sm,0
10/16/10,25,Front,16,1,15,50,859,181,Oik-like,Out,Med,0
10/16/10,25,Front,16,1,15,50,859,221,Oik-like,Out,Tiny,0
10/16/10,25,Front,16,1,15,50,859,221,Oik-like,Out,Tiny,0
10/16/10,25,Front,16,1,15,50,859,221,Oik-like,Out,Tiny,0
10/16/10,25,Front,16,1,15,50,859,221,Oik-like,In,Med,3
10/16/10,25,Front,16,1,15,50,859,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,17,1,16,8,125,1,Oik-like,Out,Tiny,0
10/16/10,25,Front,17,1,16,8,125,1,Oik-like,Out,Tiny,0
10/16/10,25,Front,17,1,16,8,125,21,Oik-n,In,Sm,1
10/16/10,25,Front,17,1,16,8,125,41,Oik-n,Unk,Lg,-
10/16/10,25,Front,17,1,16,8,125,121,Oik-like,Out,Tiny,0
10/16/10,25,Front,17,1,16,8,125,161,Oik-n,In,Med,2
10/16/10,25,Front,17,1,16,8,125,221,Oik-like,Out,Med,0
10/16/10,25,Front,17,1,16,8,125,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,17,1,16,8,125,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,18,1,16,25,671,1,Oik-like,Out,Sm,0
10/16/10,25,Front,18,1,16,25,671,1,Oik-like,Out,Sm,0
10/16/10,25,Front,18,1,16,25,671,61,Oik-like,Out,Sm,0
10/16/10,25,Front,18,1,16,25,671,81,Oik-like,Unk,Sm,-
10/16/10,25,Front,18,1,16,25,671,181,Oik-like,Out,Sm,0
10/16/10,25,Front,18,1,16,25,671,221,Oik-like,In,Sm,3
10/16/10,25,Front,18,1,16,25,671,221,Oik-like,Out,Sm,0
10/16/10,25,Front,18,1,16,25,671,261,Oik-like,Out,Sm,0
10/16/10,25,Front,19,1,16,43,93,141,Oik-like,Unk,Sm,-
10/16/10,25,Front,19,1,16,43,93,241,Oik-like,Out,Sm,0
10/16/10,25,Front,20,1,17,0,468,41,Oik-like,Out,Sm,0
10/16/10,25,Front,20,1,17,0,468,81,Oik-n,Out,Lg,0
10/16/10,25,Front,20,1,17,0,468,121,Unk,In,Med,2
10/16/10,25,Front,20,1,17,0,468,121,Oik-like,Out,Tiny,0
10/16/10,25,Front,20,1,17,0,468,121,Unk,In,Med,-
10/16/10,25,Front,20,1,17,0,468,201,Oik-like,Out,Sm,0
10/16/10,25,Front,20,1,17,0,468,261,Oik-n,Out,Lg,0
10/16/10,25,Front,21,1,17,17,765,61,Oik-like,Out,Sm,0
10/16/10,25,Front,21,1,17,17,765,81,Oik-like,Out,Sm,0
10/16/10,25,Front,21,1,17,17,765,81,Oik-like,Out,Sm,0
10/16/10,25,Front,21,1,17,17,765,221,Oik-like,Out,Sm,0
10/16/10,25,Front,21,1,17,17,765,221,Oik-like,Out,Tiny,0
10/16/10,25,Front,21,1,17,17,765,261,Oik-like,In,Sm,3
10/16/10,25,Front,21,1,17,17,765,281,Oik-like,Out,Sm,0
10/16/10,25,Front,22,1,17,35,62,1,Oik-like,Out,Med,0
10/16/10,25,Front,22,1,17,35,62,41,Oik-like,Out,Sm,0
10/16/10,25,Front,22,1,17,35,62,121,Oik-n,In,Lg,2
10/16/10,25,Front,22,1,17,35,62,221,Oik-like,Out,Sm,0
10/16/10,25,Front,22,1,17,35,62,281,Oik-like,Out,Sm,0
10/16/10,25,Front,23,1,17,52,359,1,Oik-like,Out,Sm,0
10/16/10,25,Front,23,1,17,52,359,21,Oik-like,Out,Sm,0
10/16/10,25,Front,23,1,17,52,359,21,Oik-like,Unk,Sm,-
10/16/10,25,Front,23,1,17,52,359,61,Oik-n,In,Lg,1
10/16/10,25,Front,23,1,17,52,359,141,Oik-like,Unk,Tiny,-
10/16/10,25,Front,24,1,18,9,718,21,Oik-n,Out,Lg,0
10/16/10,25,Front,24,1,18,9,718,101,Oik-like,Out,Med,0
10/16/10,25,Front,24,1,18,9,718,201,Oik-like,In,Med,3
10/16/10,25,Front,25,1,18,27,96,101,Oik-n,Out,Lg,0
10/16/10,25,Front,26,1,18,44,593,101,Oik-n,Unk,Lg,-
10/16/10,25,Front,27,1,19,1,953,61,Unk,Out,Lg,0
10/16/10,25,Front,27,1,19,1,953,181,Unk,In,Med,2
10/16/10,25,Front,28,1,19,19,265,21,Oik-like,Out,Sm,0
10/16/10,25,Front,28,1,19,19,265,241,Oik-n,In,Lg,3
10/16/10,27,Front,1,1,42,29,62,221,Unk,In,Sm,-
10/16/10,27,Front,3,1,43,3,843,261,Unk,Out,Med,0
10/16/10,27,Front,3,1,43,3,843,281,Oik-like,Out,Med,0
10/16/10,27,Front,4,1,43,21,250,21,Oik-like,Out,Med,0
10/16/10,27,Front,4,1,43,21,250,61,Oik-n,Out,Med,0
10/16/10,27,Front,4,1,43,21,250,121,Unk,In,Med,1
10/16/10,27,Front,4,1,43,21,250,121,Unk,Out,Lg,0
10/16/10,27,Front,4,1,43,21,250,141,Unk,In,Med,1
10/16/10,27,Front,4,1,43,21,250,141,Oik-n,In,Med,1
10/16/10,27,Front,4,1,43,21,250,161,Oik-like,Out,Tiny,0
10/16/10,27,Front,4,1,43,21,250,181,Unk,In,Lg,Unk
10/16/10,27,Front,4,1,43,21,250,181,Unk,In,Med,-
10/16/10,27,Front,4,1,43,21,250,221,Oik-n,Out,Lg,0
10/16/10,27,Front,4,1,43,21,250,221,Oik-n,Out,Lg,0
10/16/10,27,Front,4,1,43,21,250,221,Unk,In,Med,1
10/16/10,27,Front,4,1,43,21,250,221,Unk,In,Med,1
10/16/10,27,Front,4,1,43,21,250,221,Unk,Out,Med,0
10/16/10,27,Front,4,1,43,21,250,221,Unk,In,Lg,1
10/16/10,27,Front,4,1,43,21,250,261,Unk,In,Med,1
10/16/10,27,Front,5,1,43,38,531,1,Oik-n,Unk,Lg,-
10/16/10,27,Front,5,1,43,38,531,1,Oik-n,In,Med,Unk
10/16/10,27,Front,5,1,43,38,531,1,Oik-like,Out,Med,0
10/16/10,27,Front,5,1,43,38,531,21,Unk,Out,Sm,0
10/16/10,27,Front,5,1,43,38,531,21,Unk,Out,Med,0
10/16/10,27,Front,5,1,43,38,531,21,Unk,In,Lg,1
10/16/10,27,Front,5,1,43,38,531,41,Oik-n,Unk,Med,-
10/16/10,27,Front,5,1,43,38,531,41,Unk,In,Med,Unk
10/16/10,27,Front,5,1,43,38,531,41,Unk,In,Med,Unk
10/16/10,27,Front,5,1,43,38,531,41,Unk,In,Lg,Unk
10/16/10,27,Front,5,1,43,38,531,61,Unk,In,Sm,Unk
10/16/10,27,Front,5,1,43,38,531,61,Unk,In,Med,Unk
10/16/10,27,Front,5,1,43,38,531,61,Unk,In,Lg,Unk
10/16/10,27,Front,5,1,43,38,531,61,Unk,In,Lg,Unk
10/16/10,27,Front,5,1,43,38,531,81,Oik-n,In,Med,Unk
10/16/10,27,Front,5,1,43,38,531,101,Oik-like,In,Tiny,2
10/16/10,27,Front,5,1,43,38,531,101,Unk,In,Lg,Unk
10/16/10,27,Front,5,1,43,38,531,141,Oik-n,In,Lg,Unk
